meal_id,actual_id,recipes,ingredients,methods,image,average_rating
111,5cbf3d3ea29e122e4c79a9b6,"bắp bò luộc ngũ vị,sườn xào chua ngọt,đậu tẩm hành,rau lang luộc","Thịt bắp bò: 1,5kg. Nước hầm từ xương. Táo khô, hoa hồi, đinh hương, thương truật, bạch chi. Các loại gia vị cần dùng cho món bắp bò luộc ngũ vị: muối, nước mắm, đường, hạt tiêu, rượu trắng||||","Trước hết, bắp bò sau khi mua về đem rửa sạch với muối rồi thái thịt làm đôi. Thực hiện ướp thịt cùng ít rượu trắng, hoa hồi, muối, nước mắm, đường, hạt tiêu, trộn đều hỗn hợp này lên cho thịt ngấm kĩ gia vị. Sử dụng màng bọc thực phẩm bọc kín lại và bảo quản trong ngăn mát tủ lạnh trong 2 ngày.; Bắp bò khi đã ngấm kĩ gia vị thì lôi ra từ trong tủ lạnh. Đổ nước hầm xương vào nồi rồi cho các loại thảo quả vào, đun đến sôi thì tiếp tục cho bắp bò vào cùng, đun trên ngọn lửa nhỏ. Chúng ta đun trong khoảng 1 giờ đồng hồ để thịt được chín mềm hoàn toàn. Nêm nếm gia vị sao cho vừa khẩu vị ăn và tắt bếp luôn.; Để nguyên thịt bò trong nồi đến khi nguội bớt thì đem cất trong tủ lạnh trong vòng 1 ngày. Khi nào ăn chỉ việc lấy ra và thái miếng mỏng, chấm kèm nước tương gừng sẽ ngon lắm đấy nhé.||||",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-75-365-mam-com-gia-dinh.jpg,3.59
112,5cbf3d31a29e122e4c79a9af,"cải cuốn thịt,trứng tráng,canh rau ngót nấu thịt băm,cà muối tỏi ớt",||||,||||,http://elinerfood.com/wp-content/uploads/2016/05/mam-com-68-365-mam-com-gia-dinh.jpg,2.93
113,5cbf3d43a29e122e4c79a9be,"nộm tai heo,trứng hấp vân,cải chípxào nấm,canh giá đỗ cải thảo",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-83-365-mam-com-gia-dinh.jpg,3.0
114,5cbf3d35a29e122e4c79a9b1,"bạch tuộc sa tế,rau củ quả luộc,nộm rau muống,canh cá nấu dứa","|||Cá trôi: khoảng 1 – 1,5kg (có thể thay thế bằng loại cá mà bạn thích đều được hết nhé). Dứa chín: 1 quả. Hành tây : 1 củ. Cà chua : 3 quả. Thì là. Hành lá. Các loại gia vị cần dùng cho món ăn: bột canh, hạt nêm, dầu ăn|","|||Cá trôi đánh sạch vây, bỏ mang và bỏ nội tạng bên trong rồi đem rửa sạch. Dùng muối chà sát lên mình con cá để loại bỏ mùi tanh cũng như khử trùng rồi rửa lại bằng nước sạch. Sau khi cá đã được làm sạch, lúc này ta hãy cắt thành từng khúc dày khoảng 2,5 – 3 cm. Sau đó đem ướp với chút bột canh và hạt nêm trong khoảng 25 phút cho đủ ngấm.; Đổ một lượng nước sao cho đủ với khẩu phần ăn của gia đình vào nồi. Cho đầu cá và hành tây bổ múi cau vào đun đến sôi trong khoảng 15 phút thì vớt đầu cá ra và hành tây ra. Nước dùng đó giữ lại để làm canh.; Lúc này mới cho cà chua vào nồi. Thêm 1 thìa cà phê dầu ăn, muối, hạt nêm và đổ vào một chút nước. Đun sôi trong khoảng 3 phút để cà chua chín nhừ rồi đổ toàn bộ chỗ nước dùng vào để có được món canh màu sắc hấp dẫn.; Bắc chảo lên bếp để rán phần cá còn lại. Chúng ta không cần rán đến khi chín hẳn, chỉ cần sơ qua để thịt cá chắc là đạt yêu cầu rồi nhé.; Đun sôi lại nước dùng một lần nữa rồi cho cá vừa rán vào đun sôi cùng trong khoảng 10 phút. Tiếp đến cho dứa vào đun thêm 5 phút nữa và nêm nếm gia vị sao cho vừa miệng ăn.; Tắt bếp và cho hành lá, thì là cắt khúc vào rồi trút canh ra một bát tô để thưởng thức luôn nhé các bạn.|",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-70-365-mam-com-gia-dinh.jpg,2.51
115,5cbf3d64a29e122e4c79a9dc,"thịt chân giò luộc,canh chua đầu cá ba sa,dưa chuột chẻ",|||,|||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-gia-dinh-50k-mam-113.jpg,2.75
116,5cbf3d5ca29e122e4c79a9d1,"tôm hấp,thịt viên xiên nướng,đậu phụ tẩm hành,canh cua rau đay",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-102-365-mam-com-gia-dinh-compressed.jpg,3.59
117,5cbf3d2da29e122e4c79a9ac,"cá rô kho tiêu,đậu tẩm hành,rau củ quả luộc,canh cua mồng tơi,cà dầm mắm",|||||,|||||,http://elinerfood.com/wp-content/uploads/2016/05/mam-com-65-365-mam-com-gia-dinh.jpg,2.7
118,5cbf3d42a29e122e4c79a9ba,"tôm sốt chua ngọt,rau củ quả luộc,canh rau dền,cà muối","3 lạng tôm sú. 1 quả me. Hành lá, rau thơm. Các loại gia vị cần dùng cho món tôm sốt chua ngọt: đường, muối, nước mắm, bột điều, hạt tiêu, tỏi băm||||","Tôm mua về rửa bằng nước muối loãng rồi đem đi rửa sạch lại. Bóc vỏ và rút chỉ ở sống lưng, giữ lại phần đuôi rồi tiến hành ướp tôm cùng 1 thìa canh muối, ít hạt tiêu. Đem trộn đều và để nguyên trong 15 phút.; Me ngâm trong nước sôi rồi dằm nhuyễn, lọc lấy phần nước bỏ hạt đi.; Bắc chảo lên bếp rồi đổ vào ít dầu ăn và ít bột điều để món ăn có được màu sắc đẹp mắt. Cho tỏi băm vào phi thơm rồi trút tôm vào cùng, đảo đều tay đến khi tôm chín thì gắp ra đĩa.; Vẫn chiếc chảo đó cho nước me vào cùng 2 thìa canh nước mắm, 2 thìa canh đường, đun đến sôi để nước me sánh lại. Nêm nếm lại xem đã đủ vị chua ngọt chưa để điều chỉnh. Có thể thêm vào vài lát ớt mỏng nếu bạn thích ăn cay. Lúc này trút phần tôm vừa xào ở trên vào và đảo đều lên để nước sốt bám đều vào từng con tôm. Cuối cùng chỉ cần cho hành lá và rau mùi thái nhỏ vào, đảo lên lần cuối là tắt bếp được.||||",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-79-365-mam-com-gia-dinh.jpg,3.17
119,5cbf3d50a29e122e4c79a9c5,"thịt chân giò luộc,đậu rán giòn,lạc rang,canh cua rau đay mướp,cà pháo",|||||,|||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-90-365-mam-com-gia-dinh.jpg,2.48
120,5cbf3d60a29e122e4c79a9d8,"đậu nhồi thịt sốt cà chua,thịt ba chỉrang cháy cạnh,canh cà bung,dưa bắp cải muối",|400 gam thịt ba chỉ. 3 củ sả. 1 thìa mắm tôm. 1 thìa nước mắm. ½ thìa đường. Hành khô|||,"|Bước đầu tiên, thịt ba chỉ sau khi mua về các bạn có thể lọc bỏ phần da hay giữ lại đều đưọc, tùy theo sở thích của nhà bạn. Sau đó đem đi rửa sạch rồi tiến hành thái những miếng cỡ vừa ăn.; Hành khô lột vỏ rồi đập dập.; Bắc chảo lên bếp rồi cho vào ít dầu ăn. Đợi dầu nóng thì cho thịt vào rang đều tay trên ngọn lửa vừa. Đến khi thấy thịt săn lại chuyển snag màu ngả vàng thì trút sả vào, đảo đều lên. Thấy thịt đã xém cạnh tức là đạt yêu cầu rồi.; Cho hành khô đập dập vào cùng đảo cùng vài lượt rồi tiếp tục cho chút nước mắm, đường. Rang đều lên cho thịt ngấm kĩ gia vị khoảng 5 phút là có thể tắt bếp được.|||",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-109-365-mam-com-gia-dinh.jpg,3.07
121,5cbf3d39a29e122e4c79a9b5,"canh riêu cua,đậu phụ sống,rau sống,dưa chuột chẻ",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-74-365-mam-com-gia-dinh.jpg,3.29
122,5cbf3d54a29e122e4c79a9c8,"đậu tẩm hành,thịt viên sốt cà chua,lạc rang,canh su hào nấu tôm",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-93-365-mam-com-gia-dinh.jpg,2.98
123,5cbf3d64a29e122e4c79a9d9,"tôm rang,chả cốm,ngọn su su xào tỏi,cà muối","Tôm tươi: 3 lạng (chúy ý chọn những con tôm còn tươi). Hành, tỏi khô, hành lá. Các loại gia vị cần dùng cho món ăn: 1 thìa canh nước mắm, 2 thìa cà phê đường, 1 thìa cà phê bột ngọt, hạt tiêu, dầu ăn||||","Tôm mua về rửa sạch rồi thực hiện cắt bỏ phần râu và đầu nhọn của tôm. Tiếp đến dùng chút muối để xóc đều lên trong khoảng 15 phút để có được món ăn đậm đà hơn nhé.; Bắc chảo lên bếp rồi cho vào chảo 1 thìa cà phê đường, đun đến khi đường tan chảy hoàn toàn chuyển snag màu nâu cánh gián đẹp mắt thì thêm vào 2 thìa canh nước lọc, tiếp tục đun sôi.; Hành lá nhặt rồi rửa sạch, thái nhỏ.; Trình bày món ăn ra đĩa rồi rắc chút hạt tiêu lên trên và thưởng thức luôn nhé.||||",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-110-365-mam-com-gia-dinh.jpg,3.0
124,5cbf3d39a29e122e4c79a9b3,"thịt lợn quay giòn bì,sườn nướng,mướp luộc,măng tươi luộc","|1kg sườn bò. 1/2 trái kiwi. 1/2 củ hành tây. 1/2 trái quả lê. 1/3 chén nước tương. 2 thìa canh nước tương Hàn Quốc. 2 thìa canh đường nâu. Tỏi, gừng băm nhỏ. 1 thìa rượu gạo. 1 thìa dầu mè. 1/4 thìa tiêu đen|||","|Nạo nhỏ hành tây, có thể dùng máy xay sinh tố để xay nhỏ để tránh bị cay mắt nhé.|||",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-72-365-mam-com-gia-dinh.jpg,2.97
125,5cbf3d5ca29e122e4c79a9d4,"cá cơm rang,thịt lợn luộc,rau muống xào,cà pháo",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-105-365-mam-com-gia-dinh-compressed.jpg,4.03
126,5cbf3d5ca29e122e4c79a9ce,"lòng xào dưa,cánh gà chiên mắm,khoai môn lệ phố,súp lơ luộc",||||,||||,http://elinerfood.com/wp-content/uploads/2016/06/mam-com-99-365-mam-com-gia-dinh.jpg,3.19
127,5cbf3d35a29e122e4c79a9b2,"thịt chân giò luộc,mắm tép chưng,canh rau ngót,cà pháo","Cá trôi: khoảng 1 – 1,5kg (có thể thay thế bằng loại cá mà bạn thích đều được hết nhé). Dứa chín: 1 quả. Hành tây : 1 củ. Cà chua : 3 quả. Thì là. Hành lá. Các loại gia vị cần dùng cho món ăn: bột canh, hạt nêm, dầu ăn|Cá trôi: khoảng 1 – 1,5kg (có thể thay thế bằng loại cá mà bạn thích đều được hết nhé). Dứa chín: 1 quả. Hành tây : 1 củ. Cà chua : 3 quả. Thì là. Hành lá. Các loại gia vị cần dùng cho món ăn: bột canh, hạt nêm, dầu ăn|Cá trôi: khoảng 1 – 1,5kg (có thể thay thế bằng loại cá mà bạn thích đều được hết nhé). Dứa chín: 1 quả. Hành tây : 1 củ. Cà chua : 3 quả. Thì là. Hành lá. Các loại gia vị cần dùng cho món ăn: bột canh, hạt nêm, dầu ăn|Cá trôi: khoảng 1 – 1,5kg (có thể thay thế bằng loại cá mà bạn thích đều được hết nhé). Dứa chín: 1 quả. Hành tây : 1 củ. Cà chua : 3 quả. Thì là. Hành lá. Các loại gia vị cần dùng cho món ăn: bột canh, hạt nêm, dầu ăn|","Cá trôi đánh sạch vây, bỏ mang và bỏ nội tạng bên trong rồi đem rửa sạch. Dùng muối chà sát lên mình con cá để loại bỏ mùi tanh cũng như khử trùng rồi rửa lại bằng nước sạch. Sau khi cá đã được làm sạch, lúc này ta hãy cắt thành từng khúc dày khoảng 2,5 – 3 cm. Sau đó đem ướp với chút bột canh và hạt nêm trong khoảng 25 phút cho đủ ngấm.; Đổ một lượng nước sao cho đủ với khẩu phần ăn của gia đình vào nồi. Cho đầu cá và hành tây bổ múi cau vào đun đến sôi trong khoảng 15 phút thì vớt đầu cá ra và hành tây ra. Nước dùng đó giữ lại để làm canh.; Lúc này mới cho cà chua vào nồi. Thêm 1 thìa cà phê dầu ăn, muối, hạt nêm và đổ vào một chút nước. Đun sôi trong khoảng 3 phút để cà chua chín nhừ rồi đổ toàn bộ chỗ nước dùng vào để có được món canh màu sắc hấp dẫn.; Bắc chảo lên bếp để rán phần cá còn lại. Chúng ta không cần rán đến khi chín hẳn, chỉ cần sơ qua để thịt cá chắc là đạt yêu cầu rồi nhé.; Đun sôi lại nước dùng một lần nữa rồi cho cá vừa rán vào đun sôi cùng trong khoảng 10 phút. Tiếp đến cho dứa vào đun thêm 5 phút nữa và nêm nếm gia vị sao cho vừa miệng ăn.; Tắt bếp và cho hành lá, thì là cắt khúc vào rồi trút canh ra một bát tô để thưởng thức luôn nhé các bạn.|Cá trôi đánh sạch vây, bỏ mang và bỏ nội tạng bên trong rồi đem rửa sạch. Dùng muối chà sát lên mình con cá để loại bỏ mùi tanh cũng như khử trùng rồi rửa lại bằng nước sạch. Sau khi cá đã được làm sạch, lúc này ta hãy cắt thành từng khúc dày khoảng 2,5 – 3 cm. Sau đó đem ướp với chút bột canh và hạt nêm trong khoảng 25 phút cho đủ ngấm.; Đổ một lượng nước sao cho đủ với khẩu phần ăn của gia đình vào nồi. Cho đầu cá và hành tây bổ múi cau vào đun đến sôi trong khoảng 15 phút thì vớt đầu cá ra và hành tây ra. Nước dùng đó giữ lại để làm canh.; Lúc này mới cho cà chua vào nồi. Thêm 1 thìa cà phê dầu ăn, muối, hạt nêm và đổ vào một chút nước. Đun sôi trong khoảng 3 phút để cà chua chín nhừ rồi đổ toàn bộ chỗ nước dùng vào để có được món canh màu sắc hấp dẫn.; Bắc chảo lên bếp để rán phần cá còn lại. Chúng ta không cần rán đến khi chín hẳn, chỉ cần sơ qua để thịt cá chắc là đạt yêu cầu rồi nhé.; Đun sôi lại nước dùng một lần nữa rồi cho cá vừa rán vào đun sôi cùng trong khoảng 10 phút. Tiếp đến cho dứa vào đun thêm 5 phút nữa và nêm nếm gia vị sao cho vừa miệng ăn.; Tắt bếp và cho hành lá, thì là cắt khúc vào rồi trút canh ra một bát tô để thưởng thức luôn nhé các bạn.|Cá trôi đánh sạch vây, bỏ mang và bỏ nội tạng bên trong rồi đem rửa sạch. Dùng muối chà sát lên mình con cá để loại bỏ mùi tanh cũng như khử trùng rồi rửa lại bằng nước sạch. Sau khi cá đã được làm sạch, lúc này ta hãy cắt thành từng khúc dày khoảng 2,5 – 3 cm. Sau đó đem ướp với chút bột canh và hạt nêm trong khoảng 25 phút cho đủ ngấm.; Đổ một lượng nước sao cho đủ với khẩu phần ăn của gia đình vào nồi. Cho đầu cá và hành tây bổ múi cau vào đun đến sôi trong khoảng 15 phút thì vớt đầu cá ra và hành tây ra. Nước dùng đó giữ lại để làm canh.; Lúc này mới cho cà chua vào nồi. Thêm 1 thìa cà phê dầu ăn, muối, hạt nêm và đổ vào một chút nước. Đun sôi trong khoảng 3 phút để cà chua chín nhừ rồi đổ toàn bộ chỗ nước dùng vào để có được món canh màu sắc hấp dẫn.; Bắc chảo lên bếp để rán phần cá còn lại. Chúng ta không cần rán đến khi chín hẳn, chỉ cần sơ qua để thịt cá chắc là đạt yêu cầu rồi nhé.; Đun sôi lại nước dùng một lần nữa rồi cho cá vừa rán vào đun sôi cùng trong khoảng 10 phút. Tiếp đến cho dứa vào đun thêm 5 phút nữa và nêm nếm gia vị sao cho vừa miệng ăn.; Tắt bếp và cho hành lá, thì là cắt khúc vào rồi trút canh ra một bát tô để thưởng thức luôn nhé các bạn.|Cá trôi đánh sạch vây, bỏ mang và bỏ nội tạng bên trong rồi đem rửa sạch. Dùng muối chà sát lên mình con cá để loại bỏ mùi tanh cũng như khử trùng rồi rửa lại bằng nước sạch. Sau khi cá đã được làm sạch, lúc này ta hãy cắt thành từng khúc dày khoảng 2,5 – 3 cm. Sau đó đem ướp với chút bột canh và hạt nêm trong khoảng 25 phút cho đủ ngấm.; Đổ một lượng nước sao cho đủ với khẩu phần ăn của gia đình vào nồi. Cho đầu cá và hành tây bổ múi cau vào đun đến sôi trong khoảng 15 phút thì vớt đầu cá ra và hành tây ra. Nước dùng đó giữ lại để làm canh.; Lúc này mới cho cà chua vào nồi. Thêm 1 thìa cà phê dầu ăn, muối, hạt nêm và đổ vào một chút nước. Đun sôi trong khoảng 3 phút để cà chua chín nhừ rồi đổ toàn bộ chỗ nước dùng vào để có được món canh màu sắc hấp dẫn.; Bắc chảo lên bếp để rán phần cá còn lại. Chúng ta không cần rán đến khi chín hẳn, chỉ cần sơ qua để thịt cá chắc là đạt yêu cầu rồi nhé.; Đun sôi lại nước dùng một lần nữa rồi cho cá vừa rán vào đun sôi cùng trong khoảng 10 phút. Tiếp đến cho dứa vào đun thêm 5 phút nữa và nêm nếm gia vị sao cho vừa miệng ăn.; Tắt bếp và cho hành lá, thì là cắt khúc vào rồi trút canh ra một bát tô để thưởng thức luôn nhé các bạn.|",http://elinerfood.com/wp-content/uploads/2016/06/mam-com-71-365-mam-com-gia-dinh.jpg,2.29
