meal_id,actual_id,recipes,image,average_rating
805,5d727395422d438f3fea97a6,"gỏi cóc trộn khô mực,bánh xèo ăn kèm rau sống,cơm rượu bắc",,4.0
806,5d727395422d438f3fea97a7,"hải sâm trộn cải thìa,lẩu tươi,kem dừa",,4.0
807,5d727395422d438f3fea97a8,"miến xào cua,nước mơ ngâm",,3.39
808,5d727395422d438f3fea97a9,"súp cua bắp non,bún bò giò heo,chè hoa cúc táo đỏ",,4.0
809,5d727395422d438f3fea97aa,"salad trái cây,mì xào dòn,bánh flan",,3.15
810,5d727395422d438f3fea97ab,"bún gạo xào hải sản,nước ép táo",,3.0
811,5d727395422d438f3fea97ac,"cá trắm hấp cải xanh,nấm bào ngư xào mè,canh chuối già nấu mẻ,dưa hấu ướp lạnh",,4.35
812,5d727396422d438f3fea97ad,"gà hầm sả,rau muống luộc,canh khoai môn hầm giò,nho xanh",,4.0
813,5d727396422d438f3fea97ae,"spaghetti trộn trứng cá cay,sinh tố xoài",,2.98
814,5d727396422d438f3fea97af,"ếch rim sả ớt,xà lách trộn dầu giấm,canh chua cua nấu măng,sinh tố cà chua",,3.33
815,5d727396422d438f3fea97b0,"khoai tây nhồi thịt heo chiên,hoa thiên lý trộn bò,bí đao xào tôm thịt,sữa chua",,4.0
816,5d727396422d438f3fea97b1,"hamburger bò,nước ép bưởi",,4.0
817,5d727396422d438f3fea97b2,"đùi gà chiên tỏi ớt,dưa món,canh cá điêu hồng chua ngọt,sấu ngăm đường giằm đá",,3.85
818,5d727396422d438f3fea97b3,"cá chép kho riềng,cải ngọt luộc,bí ngô nấu sườn,nước ép nho",,4.29
819,5d727396422d438f3fea97b4,"cơm chiên bí đỏ,nước ép dưa hấu",,4.0
820,5d727396422d438f3fea97b5,"ba rọi chiên nước mắm,xà lách trộn dầu giấm,bí đỏ nấu sườn heo,chuối cau",,2.89
821,5d727396422d438f3fea97b6,"cá cơm kho tiêu,cải xào tỏi,khoai môn nấu giò,si rô bạc hà nha đam",,3.11
822,5d727396422d438f3fea97b7,"bún gạo xào hải sản,cà phê sữa",,2.0
823,5d727397422d438f3fea97b8,"tôm ghim tỏi và laghim,nấm bào ngư xào thịt heo,canh khổ hoa dồn thịt lợn,chè mủ trôm",,3.96
824,5d727397422d438f3fea97b9,"cá trê kho tương,rau bí xào tỏi,canh gà nấu lá giang,mứt thơm",,2.84
825,5d727397422d438f3fea97ba,"súp tương miso trứng nấm,sinh tố cà chua",,4.0
826,5d727397422d438f3fea97bb,"sườn kho chua ngọt,đậu hủ chiên sả,rau đay nấu cua,sinh tố dưa hấu",,3.03
827,5d727397422d438f3fea97bc,"tép rang,bắp cải luộc,rau dền nấu thịt bò,nước ép cà rốt",,3.0
828,5d727397422d438f3fea97bd,"phá lấu bánh mì,mãng cầu giằm sữa",,2.9
829,5d727397422d438f3fea97be,"lẩu bò,sinh tố sa-bô-chê,chè mủ trôm",,2.99
830,5d727397422d438f3fea97bf,"cá lóc kho tộ,cà tím nướng mỡ hành,đậu phụ hẹ nấu thịt bằm,nước ép táo",,3.3
831,5d727397422d438f3fea97c0,"phở nghêu sa tế,sữa đậu phộng",,4.53
832,5d727397422d438f3fea97c1,"gà xào sa tế,cải thìa xào tỏi,canh khổ qua cá thác lác,nho xanh",,1.69
833,5d727397422d438f3fea97c2,"cá chẻm muối sả chiên,rong chân vịt trộn gà,canh bí xanh nấu tôm,bánh flan ca cao",,4.36
834,5d727398422d438f3fea97c3,"cháo lòng,sữa ca cao nóng",,4.03
835,5d727398422d438f3fea97c4,"heo giả cầy,bông cải luộc,canh rau đay nấu cua,rau câu trái cây",,3.8
836,5d727398422d438f3fea97c5,"cá thu chiên xốt cà,nấm mỡ xốt thịt ham,canh khoai tím nấu tôm,sơ ri ướp lạnh",,3.56
837,5d727398422d438f3fea97c6,"bún riêu,trà gừng",,4.0
838,5d727398422d438f3fea97c7,"thịt kho trứng cút,dưa giá,canh cải mầm nấu tôm viên,sinh tố sa bô chê",,3.91
839,5d727398422d438f3fea97c8,"vịt kho chao,rau cải xanh luộc,canh riêu nấu ngao,na ướp lạnh",,5.0
840,5d727398422d438f3fea97c9,"bánh cuốn nóng,cà phê sữa",,3.0
841,5d727398422d438f3fea97ca,"cá trê chiên giòn mắm gừng,nấm bào ngư xào thịt heo,canh khoai tím nấu mướp,mít ướp lạnh",,3.42
842,5d727398422d438f3fea97cb,"gỏi mắm,cải bó xôi xào tỏi,canh bông cải nấu thịt bằm,nước ép cà chua",,3.42
843,5d727398422d438f3fea97cc,"súp hoành thánh hải sản,nước mía",,5.0
844,5d727399422d438f3fea97cd,"tôm rim thịt,cải chua trộn mắm gừng,canh chua cá ba sa,chè bà ba",,4.01
845,5d727399422d438f3fea97ce,"bò xào chua ngọt,đọt bí xào tỏi,canh cải xanh nấu gừng,nước ép táo xanh",,3.58
846,5d727399422d438f3fea97cf,"súp cua,ca cao sữa",,5.0
847,5d727399422d438f3fea97d0,"ba rọi chiên nước mắm,rau muống xào tỏi,canh súp,nước ép lê",,1.93
848,5d727399422d438f3fea97d1,"tôm xào sa tế,bò xào hành cần,canh chua hải sản,sữa chua",,3.14
849,5d727399422d438f3fea97d2,"hủ tiếu nang vang,trà lipton",,3.47
850,5d727399422d438f3fea97d3,"lẩu cá thu,dưa hấu ướp lạnh",,5.0
851,5d727399422d438f3fea97d4,"cá kèo kho rau răm,bắp cải luộc,canh rau má nấu thịt bò,chuối cau",,4.29
852,5d727399422d438f3fea97d5,"súp khoai tây,trà chanh",,1.46
853,5d727399422d438f3fea97d6,"cá trê kho me,đậu que xào ba rọi,canh cá diêu hồng nấu ngót,sinh tố sầu riêng",,5.0
854,5d72739a422d438f3fea97d7,"cua rang me,bông hành xào tôm thẻ,canh cá thác lác nấu cải thìa,chè hạt sen",,4.67
855,5d72739a422d438f3fea97d8,"cháo gà,sữa đậu nành",,1.0
856,5d72739a422d438f3fea97d9,"ếch chiên sả ớt,măng tây sốt hấp trứng,canh chua tôm hoa chuối,chè đậu xanh đánh",,4.53
857,5d72739a422d438f3fea97da,"ba rọi kho cà tím,cải xoong xào bò,canh khoai môn nấu sườn,thạch dừa",,5.0
858,5d72739a422d438f3fea97db,"sâm dứa sữa,đùi gà nướng mẻ",,5.0
859,5d72739a422d438f3fea97dc,"giá hẹ xào tim heo,canh hến nấu thì là,cà tím nướng mỡ hành,đu đủ ướp lạnh",,3.81
860,5d72739a422d438f3fea97dd,"ba rọi kho tiêu,mướp xào lòng gà,canh bí xanh nấu tôm nõn,chè đậu ngự",,3.65
861,5d72739a422d438f3fea97de,"bún giò heo,cà phê sữa",,3.0
862,5d72739a422d438f3fea97df,"cá điêu hồng chiên xù,rau lang luộc,canh khoai mỡ nấu tôm,sơ ri ép",,2.89
863,5d72739a422d438f3fea97e0,"tôm càng sốt trứng muối,bò xào cần,canh rong biển,nước ép bưởi",,4.51
864,5d72739a422d438f3fea97e1,"bún gạo xào tôm,cocacola",,5.0
865,5d72739b422d438f3fea97e2,"ốc dừa xào bơ,bông cải xào tôm,canh mướp nấu nấm,táo xanh",,3.36
866,5d72739b422d438f3fea97e3,"xá xíu kho nước tương,cải rổ xào tỏi,canh giá hẹ,sâm bổ lượng",,4.69
867,5d72739b422d438f3fea97e4,"sữa bắp,bún bò",,3.0
868,5d72739b422d438f3fea97e5,"cá lóc kho tiêu,gỏi sứa,canh khoai mỡ nấu tôm,chè hạt sen táo tàu",,2.02
869,5d72739b422d438f3fea97e6,"cá bống kho tiêu,rau lang luộc,canh cải xooang nấu bò,thanh long ướp lạnh",,4.25
870,5d72739b422d438f3fea97e7,"bánh canh ghẹ,cà phê đá",,4.0
871,5d72739b422d438f3fea97e8,"thịt bò nhúng giấm,bún bánh tráng rau sống,sinh tố cà chua",,4.63
872,5d72739b422d438f3fea97e9,"tôm rim thịt,rau càng cua trộn thịt bò,canh chua cá lóc,dưa hấu",,3.0
873,5d72739b422d438f3fea97ea,"bánh mì jambon,trà lipton nóng",,3.92
874,5d72739b422d438f3fea97eb,"thịt heo nướng tiêu,salad nga,canh cá điêu hồng nấu ngót,bánh su jambon",,4.46
875,5d72739b422d438f3fea97ec,"thịt kho trứng,cải chua xào tôm,canh khoai môn nấu thịt,cóc chín ướp lạnh",,4.33
876,5d72739c422d438f3fea97ed,"cháo hến,sữa đậu nành",,2.0
877,5d72739c422d438f3fea97ee,"cá thác lác chiên xù,gan heo xốt tỏi,canh cua rau đay,nước ép cà chua",,5.0
878,5d72739c422d438f3fea97ef,"cá nục hấp hành,sò huyết rang me,canh cải xanh cuộn thịt,lê chưng mật ong",,3.58
879,5d72739c422d438f3fea97f0,"mì xào bò,sữa tươi",,4.0
880,5d72739c422d438f3fea97f1,"cá kèo kho rau răm,thanh cua xào chua ngọt,canh tôm nấu đậu phụ,rau câu dừa",,3.3
881,5d72739c422d438f3fea97f2,"lòng gà rim nước dừa,rau muống xào,canh khổ qua tôm nõn,sinh tố bơ",,4.0
882,5d72739c422d438f3fea97f3,"cháo mực,nước ép mận",,5.0
883,5d72739c422d438f3fea97f4,"vịt nướng xốt me,cật heo chấy tỏi,canh rau má nấu thịt,bánh flan",,3.7
884,5d72739c422d438f3fea97f5,"cá lóc kho gừng,gỏi sứa,canh khoai mỡ nấu tôm,chè hạt sen táo tàu",,2.64
885,5d72739c422d438f3fea97f6,"bánh canh cua,chè thập cẩm",,2.65
886,5d72739c422d438f3fea97f7,"củ hũ dừa xào tôm,cà xào thịt bằm,canh khoai lang thịt bằm,nước bí đao",,3.76
887,5d72739d422d438f3fea97f8,"cá nục kho me,cá lóc cuộn nấm nướng sốt chanh,canh gà lá giang,dâu tươi giằm",,3.44
888,5d72739d422d438f3fea97f9,"bánh ướt chả lụa,sữa đậu nành",,4.0
889,5d72739d422d438f3fea97fa,"gân hầm xốt xo,phèo non cải chua,canh chua cá lóc,sinh tố mãng cầu",,4.52
890,5d72739d422d438f3fea97fb,"giò heo rút xương chiên,phèo non xào cải chua,canh chua cá lóc,sinh tố mãng cầu",,4.4
891,5d72739d422d438f3fea97fc,"bún bò,sinh tố mít",,0.0
892,5d72739d422d438f3fea97fd,"lẩu mắm,sinh tố đu đủ",,3.0
893,5d72739d422d438f3fea97fe,"thịt heo quay,mì ý xào bò,bông cải luộc,nước ép táo",,2.55
894,5d72739d422d438f3fea97ff,"bún cá,nước chanh dây",,3.38
895,5d72739d422d438f3fea9800,"cá chẻm xốt chanh dây,canh điêu hồng nấu nghệ,rau muống luộc,bánh flan rau câu",,5.0
896,5d72739d422d438f3fea9801,"thịt kho nghệ,canh bông cải nấu thịt băm,cải ngọt xào tỏi,dưa hấu ướp lạnh",,5.0
897,5d72739d422d438f3fea9802,"bánh mì cá hộp,sữa đậu nành",,2.0
898,5d72739d422d438f3fea9803,"mắm thái trộn thịt ba chỉ,canh khoai mỡ nấu tôm khô,bông cải sauce tôm,bánh khoai mì",,4.03
899,5d72739e422d438f3fea9804,"chả cá thác lác chiên,canh khổ qua dồn thịt,đọt su su luộc,sinh tố xoài",,3.22
900,5d72739e422d438f3fea9805,"bánh canh cá,trà chanh nóng",,5.0
901,5d72739e422d438f3fea9806,"tép xào khế chua,canh cá giấm mẻ,nộm hoa chuối trộn nghêu,chè khoai môn",,4.69
902,5d72739e422d438f3fea9807,"cá chép kho dưa,đầu cá chép nấu riêu thì là,rau ngổ luộc chấm nước cá kho,bánh phô mai sầu riêng",,5.0
903,5d72739e422d438f3fea9808,"bánh đa cua,nước cam",,2.0
904,5d72739e422d438f3fea9809,"gỏi khô bò,canh cải chua hải sản,rau dền luộc,bánh su nhân trà xanh",,5.0
905,5d72739e422d438f3fea980a,"tép rang thịt ba chỉ,canh khoai môn nấu tôm khô,đậu rồng xào tỏi,đu đủ ướp lạnh",,3.63
906,5d72739e422d438f3fea980b,"cháo trắng cá cơm kho,nước sprite",,5.0
907,5d72739e422d438f3fea980c,"cá thu chiên xốt tiêu,canh cá thu nấu ngót,bó xôi xào tỏi,chè xoài trân châu",,4.03
908,5d72739e422d438f3fea980d,"gân bò kho,lẩu vịt quay thập cẩm,giá hẹ xào gan,lê ướp lạnh",,3.69
909,5d72739e422d438f3fea980e,"mì xào tôm,cà phê sữa đá",,3.79
910,5d72739e422d438f3fea980f,"cá bông lau kho,canh bầu tôm nõn,mướp xào nấm,chè bo bo nấu phổ tai",,4.47
911,5d72739f422d438f3fea9810,"trứng chiên thịt băm,canh măng nấu sườn,cải ngồng xào tỏi,bánh hạnh nhân",,4.81
912,5d72739f422d438f3fea9811,"phở gà,sinh tố mãng cầu",,4.0
913,5d72739f422d438f3fea9812,"nộm gân bò trộn cần tây,chả cá lã vọng, ăn kèm bún, thì là, hành tước sợi",,5.0
914,5d72739f422d438f3fea9813,"lẩu sụn cá hồi, ăn kèm bún, nấm, rau các loại,chè củ năng cơm dừa",,5.0
915,5d72739f422d438f3fea9814,"cháo hến,nước ép bưởi",,1.0
916,5d72739f422d438f3fea9815,"cá bống kho tộ,đậu bắp xào nấm hương,cà tím dồn thịt,rau câu dừa",,3.49
917,5d72739f422d438f3fea9816,"thịt gà viên nướng mè đen,bí ngòi xào tỏi,canh rau muống nấu me,rau câu hạnh nhân",,4.05
918,5d72739f422d438f3fea9817,"cơm tấm bì chay,sữa đậu nành",,4.0
919,5d72739f422d438f3fea9818,"cá thu xốt xoài,bông cải xào tôm,khổ qua xào trứng,dưa gang giằm",,3.47
920,5d72739f422d438f3fea9819,"hàu chiên trứng,su hào luộc,giò heo hầm rau củ,thanh long ướp lạnh",,3.92
921,5d7273a0422d438f3fea981a,"bánh mì cá ngừ,nước ép cà rốt",,4.0
922,5d7273a0422d438f3fea981b,"thịt kho tàu,gỏi mít tôm thịt,canh chua cá đuối,lê ướp đá",,3.95
923,5d7273a0422d438f3fea981c,"cua rang me,bông hành xào tôm thẻ,canh cá thác lác cải thìa,kiwi tươi",,3.97
924,5d7273a0422d438f3fea981d,"xôi chiên gà rôti,sinh tố dừa",,3.64
925,5d7273a0422d438f3fea981e,"tép rang thịt ba chỉ,bò trộn càng cua,canh giò sống nấu ngót,bánh chuối hấp",,3.24
926,5d7273a0422d438f3fea981f,"gỏi xoài tôm thịt,bò xốt ngũ vị,canh gà nha đam,nước ép táo",,4.39
927,5d7273a0422d438f3fea9820,"cháo đậu đỏ,nước cam vắt",,2.36
928,5d7273a0422d438f3fea9821,"ốc nấu chuối xanh,salad táo,khổ qua nhồi thịt,sinh tố xoài",,4.05
929,5d7273a1422d438f3fea9822,"cá chạch kho gừng,bông bí nhồi thịt,thác lác nấu riêu,chè đậu xanh viên nước dừa",,4.33
930,5d7273a1422d438f3fea9823,"mì xào bò,nước ép thơm",,3.0
931,5d7273a1422d438f3fea9824,"bắp bò kho nghệ,cải thìa xào nấm,canh óc heo táo đỏ, củ sen,chè đậu xanh bột báng",,4.25
932,5d7273a1422d438f3fea9825,"thịt ba chỉ kho tàu,rau muống luộc,canh cua khoai môn,khoai lang luộc",,4.34
933,5d7273a1422d438f3fea9826,"cơm chiên hải sản,yoghurt đá",,2.95
934,5d7273a1422d438f3fea9827,"gà hấp cải xanh,trứng đút hẹ,canh cải chua tôm,salad rau củ",,3.28
935,5d7273a1422d438f3fea9828,"bò nướng lá lốt,súp nấm tuyết,tôm hấp hành,trái cây thập cẩm",,3.9
936,5d7273a1422d438f3fea9829,"bánh đa cua,trà chanh",,1.0
937,5d7273a1422d438f3fea982a,"tôm chiên củ sen,thịt kho củ cải,bò xào nấmbắp non  cà rốt,chè hạt sen",,3.23
938,5d7273a1422d438f3fea982b,"canh cá thu nấu ngót,cá kho dưa hường,tôm nõn xào rau củ,nước ép chanh dây",,2.69
939,5d7273a1422d438f3fea982c,"miến gà,sữa đậu nành",,0.0
940,5d7273a1422d438f3fea982d,"canh tôm nõn nấu bí đao,trám nhồi thịt,salad rau mầm,mít ướp lạnh",,3.24
941,5d7273a2422d438f3fea982e,"canh astiso nấu hải sản,cá sốt chanh dây,tôm xào hạnh nhân,chè đậu xanh",,2.72
942,5d7273a2422d438f3fea982f,"lẩu cháo ( phúc kiến ),nước mía",,5.0
943,5d7273a2422d438f3fea9830,"canh mướp nấu nấm rơm,bò rim ngũ vị,dưa khổ qua đèo,chè bắp",,2.59
944,5d7273a2422d438f3fea9831,"canh rau muống nấu hến,mực trứng kho tộ,hải sản xào rau củ,nước ép thơm",,2.54
945,5d7273a2422d438f3fea9832,"bánh mì thịt quay,sữa chua dâu tây",,4.0
946,5d7273a2422d438f3fea9833,"trứng chiên hẹ với thịt gà,gỏi sứa,canh hẹ,chè chuối",,3.36
947,5d7273a2422d438f3fea9834,"cá điêu hồng kho thơm,canh chua cá thác lác,ngồng cải luộc,kem tươi trà xanh trái cây",,3.53
948,5d7273a2422d438f3fea9835,"cháo cá lóc,nước ép ổi",,2.0
949,5d7273a2422d438f3fea9836,"ốc nhồi thịt,canh tần ô thịt bò,gỏi hoa chuối bò khô,sinh tố sa-pô-chê",,2.64
950,5d7273a2422d438f3fea9837,"muối sả mắm ruốc kho,đậu bắp luộc,canh chua tôm cá lóc,tàu hũ đá",,4.33
951,5d7273a2422d438f3fea9838,"há cảo,nước sâm",,3.0
952,5d7273a2422d438f3fea9839,"gà nấu lá giang,tôm xốt me,canh khoai mỡ,chè củ năng hạt lựu",,2.97
953,5d7273a3422d438f3fea983a,"sò dương xào rau muống,hàu nướng phô mai,canh cải cúc nấu thịt bò,chè trôi nước",,3.69
954,5d7273a3422d438f3fea983b,"bánh hỏi thịt quay,nước mơ",,2.42
955,5d7273a3422d438f3fea983c,"bún chả cá,chè mè đen",,2.12
956,5d7273a3422d438f3fea983d,"bí đao xào thịt,ức gà xào nấm,canh củ sen hầm,nho tươi",,4.0
957,5d1b74c76d4c6cd57bbeb860,"canh mùng tơi ngao,cuống họng luộc,cá thu rim dầu hào,khoai môn lệ phố,đậu phụ tẩm hành",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh1.jpg,4.63
958,5d1b74c76d4c6cd57bbeb861,"đậu phụ tẩm hành,canh đậu,thịt rán,dưa muối,rau muống luộc,tôm đồng rim,giá xào thịt bò",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh2.jpg,3.87
959,5d1b74ca6d4c6cd57bbeb862,"giá xào thịt bò,thịt rang cháy cạnh,giá xào lòng gà,rau cải luộc,tôm rim,giò me",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh3.jpg,4.63
960,5d1b74ca6d4c6cd57bbeb863,"giò me,canh bắp cải,tôm băm rim,cà tím tẩm bột chiên giòn,ngọn su su xào,thịt luộc",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh4.jpg,3.56
961,5d1b74cb6d4c6cd57bbeb864,"thịt luộc,canh trứng cà chua,đậu phụ trứng sốt cà,bắp cải xào,dưa muối,thịt đông",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh5.jpg,3.23
962,5d1b74ce6d4c6cd57bbeb865,"thịt đông,canh ngao chua,cá bạc má kho,su hào xào trứng,gà chiên nước mắm,đậu nhồi thịt sốt cà chua",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh6.jpg,3.98
963,5d1b74ce6d4c6cd57bbeb866,"đậu nhồi thịt sốt cà chua,canh mướp thịt băm,cá rô phi tẩm bột chiên,móng giò luộc,bao tử cá basa xào,thịt bò xào ớt chuông, cần tỏi,thịt viên sốt cà chua,củ cải luộc",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh7.jpg,4.44
964,5d1b74ce6d4c6cd57bbeb867,"củ cải luộc,canh bí nấu nước dùng gà,lạc rang muối,giò me,thịt rán,ngô ngọt xào bơ",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh8.jpg,3.99
965,5d1b74ce6d4c6cd57bbeb868,"su su luộc chấm muối vừng,ruốc cá,thịt kho tàu,cá trứng rim tiêu",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh9.jpg,3.67
966,5d1b74ce6d4c6cd57bbeb869,"cá trứng rim tiêu,canh cải nấu tôm,thịt viên nấm sốt cà chua,bánh mỳ cuộn tôm chiên,tôm rim,gà rang gừng,dưa muối",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh10.jpg,3.62
967,5d1b74cf6d4c6cd57bbeb86a,"dưa muối,canh thiên lý nấu mọc,sườn nướng sốt bbq,giả cầy,cá rô phi chiên,súp lơ xào",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh11.jpg,4.41
968,5d1b74cf6d4c6cd57bbeb86b,"súp lơ xào,canh rau muống,cá rô phi tẩm bột chiên,thịt luộc,tôm băm rim,lạc rang muối",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh12.jpg,3.77
969,5d1b74cf6d4c6cd57bbeb86c,"lạc rang muối,canh cải cúc thịt băm,thịt nướng sốt bbq,trứng cút luộc,rau muống xào tỏi,cá rô phi tẩm bột chiên",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh13.jpg,4.14
970,5d1b74cf6d4c6cd57bbeb86d,"gà luộc,canh bí nấu nước dùng gà,cá thu rim mắm tỏi,rau cải xào",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh14.jpg,4.07
971,5d1b74d16d4c6cd57bbeb86e,"rau cải xào,canh sườn nấu chua,cá quả kho tộ,sườn nướng,củ cải xào,váng đậu cuộn thịt",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh15.jpg,4.3
972,5d1b74d16d4c6cd57bbeb86f,"váng đậu cuộn thịt,canh bí xanh,cá chim chiên giòn,mực xào ớt chuông,cải ngồng luộc chấm mắm",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh16.jpg,3.63
973,5d1b74d36d4c6cd57bbeb870,"cải ngồng luộc chấm mắm,mực chiên mắm,bí đỏ xào tỏi,củ cải luộc,thịt đông",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh17.jpg,3.63
974,5d1b74d36d4c6cd57bbeb871,"thịt đông,canh rau ngót,cá lanh kho khô,dưa chuột trộn chua ngọt,đậu quả xào,sườn nướng",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh18.jpg,4.78
975,5d1b74d36d4c6cd57bbeb872,"giới thiệu mâm cơm hàng ngày cho gia đình,canh cá,súp lơ xào,cá chim chiên giòn,cà tím nhồi thịt nướng",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh19.jpg,4.31
976,5d1b74d46d4c6cd57bbeb873,"giới thiệu mâm cơm hàng ngày cho gia đình,dưa chuột ngâm chua ngọt,cá chim sốt cà chua,nem lụi,miến xào cua,củ cải luộc",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh20.jpg,3.89
977,5d1b74d46d4c6cd57bbeb874,"canh rau cải,chả đậu phụ,mực chiên mắm tỏi,nấm xào,thịt xào hành",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh21.jpg,3.99
978,5d1b74d66d4c6cd57bbeb875,",canh chua cá,dưa muối,chả đậu phụ,tôm rim,rau lang xào,chân giò hầm hạt sen,su hào ngâm chua ngọt",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh22.jpg,3.85
979,5d1b74d66d4c6cd57bbeb876,"trứng cút sốt chua ngọt,canh sườn nấu chua,cá điêu hồng hấp xì dầu,xu hào xào,,bí đỏ xào tỏi,thịt viên nấm sốt cà chua,dưa muối",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh23.jpg,4.36
980,5d1b74d66d4c6cd57bbeb877,",canh đậu thịt viên,súp lơ xào cà rốt,lạc rang muối,cá thu sốt tỏi,thịt viên sốt nấm",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh24.jpg,3.89
981,5d1b74d66d4c6cd57bbeb878,"bì nấu đông,bò kho gừng sả,su hào xào trứng,bắp giò luộc,su hào ngâm chua ngọt",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh25.jpg,4.67
982,5d1b74d66d4c6cd57bbeb879,"canh bí nấu mọc,thịt nướng,cải mèo xào thịt bò,xu hào ngâm chua ngọt",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh26.jpg,5.0
983,5d1b74d66d4c6cd57bbeb87a,"canh su hào thịt bằm,bò xào cần tỏi,đậu quả xào tỏi,thịt xào hành",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh27.jpg,4.38
984,5d1b74d66d4c6cd57bbeb87b,"trứng chiên,cá thu chiên,thịt viên,mùng tơi luộc,dưa chuột cắt lát",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh28.jpg,5.0
985,5d1b74d66d4c6cd57bbeb87c,"món cực ngon cho gia đình,lặc lè (lặc lầy) luộc,cá thu sốt cà chua,thịt nướng,đậu quả xào",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh29.jpg,4.15
986,5d1b74d66d4c6cd57bbeb87d,"canh bí xanh nấu thịt,bò xào cần tỏi,cá kho thịt,dưa chuột cắt lát,hoa quả (xoài, đu đủ?)",https://pastaxi-manager.onepas.vn/content/uploads/articles/2amthuc/amthuccuocsong/thucdonhangngay/thuc-don-hang-ngay-anh30.jpg,4.25
